Statement,Link,Date,Source,Label
I’ve been on the Armed Services (Committee) for 10 years. No call or meeting w/ Russian ambassador. Ever.,https://www.politifact.com/factchecks/2017/mar/02/claire-mccaskill/claire-mccaskill-says-she-never-met-russian-ambass/,3/2/2017 0:00,Claire McCaskill,FALSE
The various offices of state government have purchased more than $11 million in vehicles not counting leases for use from the Governor on down during the last two years.,https://www.politifact.com/factchecks/2017/mar/02/susana-mendoza/mendoza-correct-about-state-spending-vehicles-inco/,3/2/2017 0:00,Susana Mendoza,mostly-true
"Says White House adviser Steve Bannon said ""Nobody can blame you for beating your wife if it’s out of love.""",https://www.politifact.com/factchecks/2017/mar/02/blog-posting/trump-adviser-steve-bannon-did-not-say-its-ok-beat/,3/2/2017 0:00,Bloggers,pants-fire
"Says the proposed Texas Privacy Act ""is very different from"" North Carolina’s law ""in that theirs covers a whole list of things that the Texas Privacy Act does not.""",https://www.politifact.com/factchecks/2017/mar/02/lois-kolkhorst/lois-kolkhorst-says-texas-bathroom-proposal-very-d/,3/2/2017 0:00,Lois Kolkhorst,half-true
"Says former NRA president Jim Porter said ""It’s only a matter of time before we can own colored people again.""",https://www.politifact.com/factchecks/2017/mar/02/blackinsurancenewscom/claims-former-nra-president-talked-about-owning-co/,3/2/2017 0:00,BlackInsuranceNews.com,pants-fire
According to data provided by the Department of Justice the vast majority of individuals convicted of terrorism and terrorism-related offenses since 9/11 came here from outside of our country.,https://www.politifact.com/factchecks/2017/mar/02/donald-trump/trump-misleads-claim-about-terrorism-convictions-9/,3/2/2017 0:00,Donald Trump,barely-true
Currently when we ship products out of America many other countries make us pay very high tariffs and taxes — but when foreign companies ship their products into America we charge them nothing or almost nothing.,https://www.politifact.com/factchecks/2017/mar/02/donald-trump/trump-exaggerates-economic-burden-export-tariffs-s/,3/2/2017 0:00,Donald Trump,half-true
"Says ""people who come to"" their dissent actions ""get a ‘cease and desist’ letter"" from Ron Johnson's office.",https://www.politifact.com/factchecks/2017/mar/02/citizen-action-wisconsin/group-falsely-claims-gop-sen-ron-johnson-sends-cea/,3/2/2017 0:00,Citizen Action of Wisconsin,FALSE
Corporate entities are paying a lot less taxes this year than they have in the past. Part of that is from a loophole in a bill that was passed in 2015.,https://www.politifact.com/factchecks/2017/mar/02/kip-kendrick/kendrick-mostly-right-about-reduced-corporate-tax-/,3/2/2017 0:00,Kip Kendrick,mostly-true
Top Democrats refuse to stand for Gold Star widow.,https://www.politifact.com/factchecks/2017/mar/01/blog-posting/reports-falsely-accuse-democrats-refusing-stand-go/,3/1/2017 0:00,Bloggers,FALSE
The primary financing mechanism of the Affordable Care Act is a tax on wealthy people.,https://www.politifact.com/factchecks/2017/mar/01/thomas-perez/taxes-wealthy-pay-obamacare-dncs-perez-overshoots/,3/1/2017 0:00,Thomas Perez,half-true
"Global poverty is down to ""less than 10% today from 37% in 1990.""",https://www.politifact.com/factchecks/2017/mar/01/boris-johnson/yes-global-poverty-fell-dramatically-after-1990/,3/1/2017 0:00,Boris Johnson,mostly-true
Says Travis County’s sheriff refuses to enforce 8 USC 1373.,https://www.politifact.com/factchecks/2017/mar/01/greg-abbott/greg-abbott-falsely-says-travis-county-not-enforci/,3/1/2017 0:00,Greg Abbott,FALSE
"Says his budget ""calls for one of the largest increases in national defense spending in American history.""",https://www.politifact.com/factchecks/2017/mar/01/donald-trump/trump-wrongly-claims-historic-defense-increase/,3/1/2017 0:00,Donald Trump,barely-true
"Says Scott Walker is proposing to add 485 employees ""in the category of supervisor and management"" to his Department of Administration.",https://www.politifact.com/factchecks/2017/mar/01/kathleen-vinehout/scott-walker-wants-add-485-positions-management-ca/,3/1/2017 0:00,Kathleen Vinehout,mostly-true
Obamacare premiums nationwide have increased by double and triple digits.,https://www.politifact.com/factchecks/2017/mar/01/donald-trump/fact-checking-donald-trumps-claim-about-soaring-ob/,2/28/2017 0:00,Donald Trump,half-true
Trump just gave every working legal man woman and child in the USA $612 each!,https://www.politifact.com/factchecks/2017/feb/28/blog-posting/trump-did-not-give-every-working-american-612-thro/,2/28/2017 0:00,Bloggers,pants-fire
North Carolina's teacher income is rising faster than any other state.,https://www.politifact.com/factchecks/2017/feb/28/tim-moore/north-carolina-republican-leader-claims-credit-nat/,2/28/2017 0:00,Tim Moore,half-true
"During his campaign for president Donald Trump ""committed to honoring states' rights when it comes to marijuana legalization.""",https://www.politifact.com/factchecks/2017/feb/28/gavin-newsom/true-campaign-trump-said-states-should-decide-lega/,2/28/2017 0:00,Gavin Newsom,TRUE
"Political activists are ""being paid"" to protest members of Congress.",https://www.politifact.com/factchecks/2017/feb/27/louie-gohmert/protesters-are-paid-disrupt-town-hall-meetings-goh/,2/27/2017 0:00,Louie Gohmert,FALSE
"Inner-city students ""fall back and don’t succeed whereas if there was a less intensive track they would.""",https://www.politifact.com/factchecks/2017/feb/27/john-eichelberger/checking-rural-pa-republicans-claim-city-students-/,2/27/2017 0:00,John Eichelberger,FALSE
"Says Tammy Baldwin ""wants to require children starting at age 5 to learn about gay sex!""",https://www.politifact.com/factchecks/2017/feb/27/restore-american-freedom-and-liberty/no-evidence-pacs-claim-tammy-baldwin-wants-require/,2/27/2017 0:00,Restore American Freedom and Liberty,FALSE
"Says ""Donald Trump wants to eliminate overtime pay for people.""",https://www.politifact.com/factchecks/2017/feb/26/thomas-perez/new-dnc-chair-tom-perez-says-donald-trump-wants-cu/,2/26/2017 0:00,Thomas Perez,barely-true
The National Debt in my first month went down by $12 billion.,https://www.politifact.com/factchecks/2017/feb/25/donald-trump/why-donald-trumps-tweet-about-decline-national-deb/,2/25/2017 0:00,Donald Trump,barely-true
Starbucks just placed Trump’s photo on (the) floor so every customer (has) to step on it.,https://www.politifact.com/factchecks/2017/feb/24/blog-posting/fake-brews-starbucks-didnt-put-photos-trump-store-/,2/24/2017 0:00,Bloggers,pants-fire
If you're in Texas you have got to drive 120 miles to get an ID.,https://www.politifact.com/factchecks/2017/feb/24/thomas-perez/texas-drive-120-miles-voter-id/,2/24/2017 0:00,Thomas Perez,half-true
Obamacare covers 24 million fewer people than it was expected to and the projected price tag has more than doubled at $2 trillion.,https://www.politifact.com/factchecks/2017/feb/24/reps-keith-rothfus-mike-kelly-and-bill-shuster/bad-math-behind-3-pa-gop-congressmens-obamacare-cl/,2/24/2017 0:00,Reps. Keith Rothfus^ Mike Kelly and Bill Shuster,barely-true
Over 200 of our 520 school districts did not have a single student in physics.,https://www.politifact.com/factchecks/2017/feb/24/eric-greitens/greitens-overstates-number-students-not-enrolled-p/,2/24/2017 0:00,Eric Greitens,barely-true
Midland Texas now beats the San Francisco area in the percentage of jobs created by startups.,https://www.politifact.com/factchecks/2017/feb/24/greg-abbott/greg-abbott-claim-touting-midland-over-san-francis/,2/24/2017 0:00,Greg Abbott,mostly-true
Studies have shown Latinos are more than 40 percent less likely to call 911 when they have been a victim of a crime.,https://www.politifact.com/factchecks/2017/feb/24/kamala-harris/mostly-true-latinos-40-percent-less-likely-call-po/,2/24/2017 0:00,Kamala Harris,mostly-true
Abortion providers like Planned Parenthood do little other than provide abortions.,https://www.politifact.com/factchecks/2017/feb/24/sean-duffy/sean-duffys-base-claim-about-planned-parenthood-an/,2/24/2017 0:00,Sean Duffy,pants-fire
You can almost pinpoint half of the gun violence deaths to two or three specific sections in the city. They are just areas of devastation economically and otherwise.,https://www.politifact.com/factchecks/2017/feb/23/richard-durbin/Durbin-right-about-geography-of-Chicago-violence/,2/23/2017 0:00,Richard Durbin,TRUE
Local authorities in 43 states refused to honor more than 16000 detainer requests from ICE from October 2013 to December 2015. Only in Alaska Delaware Hawaii Maine Montana Vermont and Wyoming did local officials honor all requests and detainers are relatively rare in those states.,https://www.politifact.com/factchecks/2017/feb/23/steve-adler/steve-adler-says-authorities-43-states-turned-down/,2/23/2017 0:00,Steve Adler,mostly-true
Target to discontinue sale of Holy Bible.,https://www.politifact.com/factchecks/2017/feb/23/blog-posting/target-did-not-stop-selling-bible-stores-despite-f/,2/23/2017 0:00,Bloggers,pants-fire
Japanese whaling crew eaten alive by killer whales 16 dead.,https://www.politifact.com/factchecks/2017/feb/23/blog-posting/tale-killer-whales-eating-japanese-whalers-fake-ne/,2/23/2017 0:00,Bloggers,pants-fire
"Says Michelle Obama ""said she was never proud of her country til they elected her husband POTUS.""",https://www.politifact.com/factchecks/2017/feb/23/david-clarke-jr/david-clarke-says-michelle-obama-said-she-was-prou/,2/23/2017 0:00,David A. Clarke Jr.,FALSE
"There were ""50 percent more murders"" in Orlando and Orange County Fla. last year ""than in all of Sweden.""",https://www.politifact.com/factchecks/2017/feb/22/carl-bildt/former-swedish-pm-says-more-murders-florida-where-/,2/22/2017 0:00,Carl Bildt,mostly-true
For every extra year a girl goes to school her income goes up 12 percent.,https://www.politifact.com/factchecks/2017/feb/22/bono/bono-each-year-school-adds-12-womans-income/,2/22/2017 0:00,Bono,TRUE
"John Hagee calls for ""prosecuting women who say God’s name during intercourse.""",https://www.politifact.com/factchecks/2017/feb/22/blog-posting/mega-pastor-john-hagee-wants-jail-women-who-use-go/,2/22/2017 0:00,Bloggers,pants-fire
This year 97 Missouri counties have only one insurer participating in the Obamacare exchanges. Last year every Missouri county had at least two insurance options. In addition most Missourians will see an increase in their premiums with some facing an increase upward of 40 percent,https://www.politifact.com/factchecks/2017/feb/22/roy-blunt/roy-blunt-leaves-out-context-missouris-health-insu/,2/22/2017 0:00,Roy Blunt,half-true
When the House wants to stop Enterprise Florida ... they’re hurting our rural communities.,https://www.politifact.com/factchecks/2017/feb/22/rick-scott/war-florida-house-about-enterprise-florida-gov-ric/,2/22/2017 0:00,Rick Scott,barely-true
On whether the Senate should vote in a timely manner on a Supreme Court nominee.,https://www.politifact.com/factchecks/2017/feb/22/tammy-baldwin/tammy-baldwin-changes-views-how-quickly-act-suprem/,2/22/2017 0:00,Tammy Baldwin,full-flop
The sanctions that we put on (Russia) for the Crimea annexation and meddling in Ukraine ... have absolutely crushed the ruble by 50 percent. And GDP from 2014 to 2016 is 50 percent down in Russia as well.,https://www.politifact.com/factchecks/2017/feb/21/anthony-tata/how-have-sanctions-impacted-russias-economy/,2/21/2017 0:00,Anthony Tata,half-true
Muslims offended that their kids have to recite national anthem.,https://www.politifact.com/factchecks/2017/feb/21/blog-posting/muslims-objecting-kids-singing-national-anthem-was/,2/21/2017 0:00,Bloggers,barely-true
"Says Sen. John McCain was ""caught making highly illegal phone call to foreign country.""",https://www.politifact.com/factchecks/2017/feb/21/blog-posting/did-john-mccain-violate-logan-act-call-australian-/,2/21/2017 0:00,Bloggers,FALSE
Most of these mass shootings take place in (areas) where you're not allowed to have a concealed weapons permit.,https://www.politifact.com/factchecks/2017/feb/21/richard-corcoran/do-most-mass-shootings-happen-gun-free-zones/,2/21/2017 0:00,Richard Corcoran,half-true
More than ever our nation and the traveling public rely on Amtrak for mobility.,https://www.politifact.com/factchecks/2017/feb/21/wick-moorman/whats-missing-amtraks-claim-we-rely-more-ever-trai/,2/21/2017 0:00,Wick Moorman,half-true
"Says ""Hillary Clinton filed for divorce In New York courts.""",https://www.politifact.com/factchecks/2017/feb/20/blog-posting/internet-resurrects-false-claim-bill-and-hillary-c/,2/20/2017 0:00,Bloggers,pants-fire
Look at what’s happening last night in Sweden. Sweden who would believe this? Sweden. They took in large numbers. They’re having problems like they never thought possible.,https://www.politifact.com/factchecks/2017/feb/19/donald-trump/donald-trump-florida-rally-laments-attack-last-nig/,2/19/2017 0:00,Donald Trump,FALSE
"Recent immigration raids ""are not business as usual. The raids are being done indiscriminately. They’re not focused simply on criminal aliens.""",https://www.politifact.com/factchecks/2017/feb/17/robert-menendez/sen-bob-menendez-says-immigration-raids-not-busine/,2/17/2017 0:00,Robert Menendez,half-true
Today 27 million people .. are enslaved.,https://www.politifact.com/factchecks/2017/feb/17/bob-corker/are-27-million-people-trapped-modern-slavery/,2/17/2017 0:00,Bob Corker,mostly-true
Your politicians in Tallahassee today are saying in your area that they don't need any more jobs. That is exactly what Rep. Paul Renner said.,https://www.politifact.com/factchecks/2017/feb/17/rick-scott/gov-rick-scott-paints-fellow-republicans-job-kille/,2/17/2017 0:00,Rick Scott,barely-true
Eleven individuals who make over $30 million each got $22 million credit from Wisconsin's manufacturing and agriculture tax credit.,https://www.politifact.com/factchecks/2017/feb/17/gordon-hintz/11-people-get-22-million-wisconsins-gop-backed-man/,2/17/2017 0:00,Gordon Hintz,mostly-true
The status quo led the General Assembly to reduce pension payments four straight years starting in 2005 costing billions of dollars as the delay in contributions essentially borrowed from pension funds at a very high interest rate.,https://www.politifact.com/factchecks/2017/feb/17/bruce-rauner/rauner-right-about-lawmakers-four-straight-pension/,2/16/2017 0:00,Bruce Rauner,TRUE
If Governor Cooper's proposed bill for repealing HB2 becomes law it will create a state-sanctioned 'Look But Don't Touch' policy in our bathrooms.,https://www.politifact.com/factchecks/2017/feb/17/dan-forest/ncs-dan-forest-wrongly-claims-gov-roy-cooper-will-/,2/16/2017 0:00,Dan Forest,pants-fire
"New York state subsidizes private colleges ""probably more than any other state except maybe one.""",https://www.politifact.com/factchecks/2017/feb/16/andrew-cuomo/new-york-gives-more-aid-private-college-students-a/,2/16/2017 0:00,Andrew Cuomo,TRUE
The stock market has hit record numbers as you know. And there has been a tremendous surge of optimism in the business world.,https://www.politifact.com/factchecks/2017/feb/16/donald-trump/trump-hints-stock-market-record-high-linked-presid/,2/16/2017 0:00,Donald Trump,mostly-true
"Says Donald Trump was ""caught investing in (the) Dakota Pipeline before signing it.""",https://www.politifact.com/factchecks/2017/feb/16/learnprogressorg/trump-caught-investing-dakota-access-pipeline-appr/,2/16/2017 0:00,LearnProgress.org,FALSE
"The media has ""a lower approval rate than Congress.""",https://www.politifact.com/factchecks/2017/feb/16/donald-trump/news-media-less-trusted-congress/,2/16/2017 0:00,Donald Trump,barely-true
On leaks and the release of secret information.,https://www.politifact.com/factchecks/2017/feb/16/donald-trump/trumps-flip-flop-leaks-and-release-secret-informat/,2/16/2017 0:00,Donald Trump,full-flop
The Oroville dam failure was entirely avoidable: California passed a $7.5 Billion water bond in 2014 but Jerry Brown didn't spend $1 on new water storage or improvements to existing infrastructure like Oroville.,https://www.politifact.com/factchecks/2017/feb/16/travis-allen/examining-claim-about-oroville-dam-spillway/,2/16/2017 0:00,Travis Allen,barely-true
"In the ""past few weeks"" President Donald Trump pointed out ""Iranian violations on ballistic missile tests. By the way these ballistic missiles are inscribed in Hebrew ‘Israel must be destroyed.’ """,https://www.politifact.com/factchecks/2017/feb/15/benjamin-netanyahu/benjamin-netanyahu-largely-correct-iranian-missile/,2/15/2017 0:00,Benjamin Netanyahu,mostly-true
"Says Bill Gates tweeted ""I think Donald Trump will go down to history as one of the greatest presidents just like Reagan.""",https://www.politifact.com/factchecks/2017/feb/15/blog-posting/bill-gates-did-not-compare-donald-trump-ronald-rea/,2/15/2017 0:00,Bloggers,pants-fire
"Says a Republican U.S. House member from Texas Rob McCaskill tweeted that he ""can’t wait for the next 9/11.""",https://www.politifact.com/factchecks/2017/feb/15/liberal-blogger/fake-news-texas-congressman-pecos-wishes-another-9/,2/15/2017 0:00,Liberal Blogger,pants-fire
On using the Common Core standards for English and math instruction,https://www.politifact.com/factchecks/2017/feb/15/lowell-holtz/holtz-turned-around-common-core-standards/,2/15/2017 0:00,Lowell Holtz,full-flop
On using the Common Core standards for English and math instruction,https://www.politifact.com/factchecks/2017/feb/15/john-humphries/humphries-changed-course-common-core-standards/,2/15/2017 0:00,John Humphries,full-flop
"Says there is a ""new law now charging all protesters with terrorism.""",https://www.politifact.com/factchecks/2017/feb/14/blog-posting/fake-news-alert-bloggers-claim-protesters-can-be-l/,2/14/2017 0:00,Bloggers,pants-fire
Before the Affordable Care Act (West Virginia’s) uninsured rate for people 64 to 19 was 29 percent. Today it is 9 percent.,https://www.politifact.com/factchecks/2017/feb/14/bernie-sanders/wva-uninsured-rate-has-declined-not-fast-bernie-sa/,2/14/2017 0:00,Bernie Sanders,mostly-true
I'm calling into question the accuracy of the ruling. The district judge in Seattle said there was no indication of terrorism from these seven countries in our country.,https://www.politifact.com/factchecks/2017/feb/14/stephen-miller/did-court-find-no-indication-terrorism-seven/,2/14/2017 0:00,Stephen Miller,barely-true
Food waste is the 3rd largest contributor of greenhouse gas emissions.,https://www.politifact.com/factchecks/2017/feb/14/world-food-program/no-food-waste-not-third-biggest-source-greenhouse-/,2/14/2017 0:00,World Food Program,FALSE
"Of 1 million green cards issued a year ""almost none of those green cards are based on job skills or demonstrated economic needs.""",https://www.politifact.com/factchecks/2017/feb/14/tom-cotton/arkansas-senator-says-1-million-green-cards-issue-/,2/14/2017 0:00,Tom Cotton,mostly-true
"Israel cut its illegal immigration rate by ""99 percent"" by constructing a 143-mile fence along its southern border.",https://www.politifact.com/factchecks/2017/feb/13/ron-johnson/border-fence-israel-cut-illegal-immigration-99-per/,2/13/2017 0:00,Ron Johnson,mostly-true
Idaho mother sentenced to prison after multiple citations for breastfeeding in public.,https://www.politifact.com/factchecks/2017/feb/13/theseattletribunecom/idaho-woman-was-not-sentenced-prison-breastfeeding/,2/13/2017 0:00,TheSeattleTribune.com,pants-fire
"Says ""72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA IRAQ SOMALIA IRAN SUDAN LIBYA & YEMEN.""",https://www.politifact.com/factchecks/2017/feb/12/donald-trump/donald-trump-says-refugee-admissions-surged-7-coun/,2/12/2017 0:00,Donald Trump,mostly-true
This issue of busing voters in to New Hampshire is widely known by anyone who’s worked in New Hampshire politics. It’s very real it’s very serious.,https://www.politifact.com/factchecks/2017/feb/12/stephen-miller/white-house-senior-adviser-repeats-baseless-claim-/,2/12/2017 0:00,Stephen Miller,pants-fire
While on FAKE NEWS @CNN Bernie Sanders was cut off for using the term fake news to describe the network. They said technical difficulties!,https://www.politifact.com/factchecks/2017/feb/12/donald-trump/donald-trump-wrongly-says-cnn-cut-bernie-sanders-c/,2/12/2017 0:00,Donald Trump,FALSE
Just last year alone 710 police officers were assaulted in New York state.,https://www.politifact.com/factchecks/2017/feb/11/martin-golden/police-assaults-new-york-have-decreased-recent-yea/,2/11/2017 0:00,Martin Golden,mostly-true
If you have a family the current minimum wage easily qualifies you for food stamps.,https://www.politifact.com/factchecks/2017/feb/11/john-patrick/labor-leader-says-minimum-wage-workers-families-ea/,2/10/2017 0:00,John Patrick,mostly-true
"The United States Court of Appeals for the 9th Circuit is ""the most overturned court in the country.""",https://www.politifact.com/factchecks/2017/feb/10/sean-hannity/no-9th-circuit-isnt-most-overturned-court-country-/,2/10/2017 0:00,Sean Hannity,FALSE
Hundreds of illegal immigrants subject to detainers were released in the last week since the new sanctuary policy was adopted by the Travis County Sheriff's Office.,https://www.politifact.com/factchecks/2017/feb/10/dawn-buckingham/dawn-buckingham-incorrectly-says-hundreds-illegal-/,2/10/2017 0:00,Dawn Buckingham,FALSE
"Graduation rates in Buffalo’s school district which were ""around 48 percent are now up to 64 percent"" since Say Yes Buffalo launched.",https://www.politifact.com/factchecks/2017/feb/10/byron-brown/buffalo-schools-graduation-rates/,2/10/2017 0:00,Byron Brown,TRUE
"Says Secretary of State Rex Tillerson got a ""government service golden parachute"" payment of $180 million ""from Exxon Mobil that he would have to forfeit had he taken a job elsewhere.""",https://www.politifact.com/factchecks/2017/feb/10/tammy-baldwin/secretary-state-rex-tillersons-180-million-exxon-g/,2/10/2017 0:00,Tammy Baldwin,barely-true
Tanzania farmers face 12 years in prison for trading seeds thanks to foreign aid.,https://www.politifact.com/factchecks/2017/feb/10/danielle-nierenberg/do-tanzania-farmers-face-prison-terms-trading-seed/,2/10/2017 0:00,Danielle Nierenberg,mostly-true
Over 39% of violent criminals return to prison following their release.,https://www.politifact.com/factchecks/2017/feb/10/joe-sanfelippo/joe-sanfelippo-39-percent-violent-criminals-return/,2/10/2017 0:00,Joe Sanfelippo,mostly-true
"Says President Barack Obama’s nominees met a standard of 60 votes ""a standard that was met by Elena Kagan as well as Sonia Sotomayor President Obama's choices.""",https://www.politifact.com/factchecks/2017/feb/10/richard-durbin/durbin-oversimplifies-supreme-court-voting-process/,2/9/2017 0:00,Richard Durbin,half-true
"Says former President Barack Obama’s Supreme Court nominations ""required 60 votes.""",https://www.politifact.com/factchecks/2017/feb/09/bernie-sanders/sanders-said-obamas-scotus-nominees-required-60-vo/,2/9/2017 0:00,Bernie Sanders,half-true
Spending more taxpayer money on VISIT FL (or less) has not demonstrated a direct impact on tourism.,https://www.politifact.com/factchecks/2017/feb/09/richard-corcoran/florida-house-speaker-says-funding-visit-florida-d/,2/9/2017 0:00,Richard Corcoran,half-true
"Says ""President Trump makes English the official language of the United States!""",https://www.politifact.com/factchecks/2017/feb/09/blog-posting/donald-trump-did-not-make-english-official-languag/,2/9/2017 0:00,Bloggers,pants-fire
"Says a video shows ""Coretta Scott King thanking Jeff Sessions for Rosa Parks library.""",https://www.politifact.com/factchecks/2017/feb/09/true-pundit/no-coretta-scott-king-didnt-thank-jeff-sessions-vi/,2/9/2017 0:00,True Pundit,pants-fire
"Says CNN’s Chris Cuomo ""never asked"" Sen. Richard Blumenthal about Blumenthal's misstatements on his own service in Vietnam.",https://www.politifact.com/factchecks/2017/feb/09/donald-trump/trump-wrong-sen-blumenthals-cnn-interview-and-viet/,2/9/2017 0:00,Donald Trump,FALSE
"Says President Donald Trump ""signs a visa-free travel policy"" for Ghana and Malawi.",https://www.politifact.com/factchecks/2017/feb/09/blog-posting/fake-news-dangles-visa-free-travel-ghanamalawi/,2/9/2017 0:00,Bloggers,pants-fire
"In the United States ""we tax our exports and don't tax our imports.""",https://www.politifact.com/factchecks/2017/feb/09/paul-ryan/does-united-states-tax-exports-not-imports/,2/9/2017 0:00,Paul Ryan,half-true
Says Melania Trump’s security detail at Trump Tower costs more than the annual budget for the National Endowment for the Arts.,https://www.politifact.com/factchecks/2017/feb/08/social-media/does-melania-trumps-security-detail-cost-more-fede/,2/8/2017 0:00,Social Media,barely-true
Back when Ted Cruz called Mitch McConnell a liar on the floor of the Senate floor nobody invoked Rule 19 to censor him.,https://www.politifact.com/factchecks/2017/feb/08/jeanne-shaheen/senate-republicans-didnt-use-rule-19-cruz-when-he-/,2/8/2017 0:00,Jeanne Shaheen,mostly-true
"Says ExxonMobil ""fought to kill"" a rule requiring oil and mining companies to disclose payments made to foreign governments.",https://www.politifact.com/factchecks/2017/feb/08/sherrod-brown/yes-exxonmobil-under-tillerson-fought-oil-payment-/,2/8/2017 0:00,Sherrod Brown,TRUE
The murder rate in our country is the highest it’s been in 47 years.,https://www.politifact.com/factchecks/2017/feb/08/donald-trump/donald-trump-wrong-murder-rate-highest-47-years/,2/8/2017 0:00,Donald Trump,FALSE
Legislators themselves cannot afford to buy housing in California.,https://www.politifact.com/factchecks/2017/feb/08/chad-mayes/claim-california-lawmakers-cant-afford-housing-dis/,2/8/2017 0:00,Chad Mayes,barely-true
"Says Republicans are ""organizing to take people’s health care away.""",https://www.politifact.com/factchecks/2017/feb/08/tammy-baldwin/tammy-baldwin-republicans-are-organizing-take-peop/,2/8/2017 0:00,Tammy Baldwin,barely-true
I have already saved more than $700 million when I got involved in the negotiation on the F-35.,https://www.politifact.com/factchecks/2017/feb/07/donald-trump/trump-overstates-credit-700-million-savings-f-35s/,2/7/2017 0:00,Donald Trump,barely-true
Smart! 'Kuwait issues its own Trump-esque visa ban for five Muslim-majority countries.' ,https://www.politifact.com/factchecks/2017/feb/07/donald-trump/donald-trump-wrong-say-kuwait-followed-his-lead-vi/,2/7/2017 0:00,Donald Trump,barely-true
"Says President Donald Trump’s ""executive order leads to capture of ISIS leader Rasheed Muhammad.""",https://www.politifact.com/factchecks/2017/feb/07/blog-posting/trumps-executive-order-did-not-lead-isis-leaders-a/,2/7/2017 0:00,Bloggers,pants-fire
ISIS is already using the rhetoric from the Trump administration the text of this executive order to incite attacks against us and to recruit more terrorists to their side.,https://www.politifact.com/factchecks/2017/feb/07/seth-moulton/mostly-false-claim-isis-already-using-trumps-execu/,2/7/2017 0:00,Seth Moulton,barely-true
It would take $135 billion to eradicate global poverty.,https://www.politifact.com/factchecks/2017/feb/07/blog-posting/135-billion-enough-end-global-poverty-no/,2/7/2017 0:00,Bloggers,barely-true
"The seven nations identified in Donald Trump's travel ban were ""identified by the Obama administration as the seven most dangerous countries in the world in regard to harboring terrorists.""",https://www.politifact.com/factchecks/2017/feb/07/reince-priebus/were-7-nations-identified-donald-trumps-travel-ban/,2/7/2017 0:00,Reince Priebus,half-true
"Terrorism and terrorist attacks in the United States and Europe have ""gotten to a point where it's not even being reported.""",https://www.politifact.com/factchecks/2017/feb/06/donald-trump/donald-trump-wrong-media-not-reporting-terrorism-a/,2/6/2017 0:00,Donald Trump,pants-fire
"Says ""109 people out of hundreds of thousands of travelers"" were affected by the immigration executive order.",https://www.politifact.com/factchecks/2017/feb/06/donald-trump/president-trump-says-109-people-were-affected-trav/,2/6/2017 0:00,Donald Trump,FALSE
"The HIV virus has been ""detected in Walmart bananas after 10 year old boy contracts the virus.""",https://www.politifact.com/factchecks/2017/feb/06/cnnews3com/fake-news-claims-walmart-bananas-have-hiv-virus-ar/,2/6/2017 0:00,CNNews3.com,pants-fire
We've dropped from a top 10 state in elementary reading to 30th in the nation under State Schools Superintendent Tony Evers’ watch.,https://www.politifact.com/factchecks/2017/feb/06/john-humphries/schools-candidate-john-humphries-says-tony-evers-o/,2/6/2017 0:00,John Humphries,barely-true
Says a study indicates up to $8.5 billion in lost GDP and up to 185000 lost jobs if Texas lawmakers approve a measure limiting transgender bathroom choices.,https://www.politifact.com/factchecks/2017/feb/03/texas-association-business/business-group-says-bathroom-law-could-lose-texas-/,2/3/2017 0:00,Texas Association of Business,barely-true
Not a single Democrat opposed Neil Gorsuch's confirmation in 2006.,https://www.politifact.com/factchecks/2017/feb/03/mitch-mcconnell/democrats-didnt-object-neil-gorsuchs-2006-confirma/,2/3/2017 0:00,Mitch McConnell,TRUE
"Refugee ""vetting was very haphazard"" under the Obama Administration. ""In many cases we simply accepted the word of applicants.""",https://www.politifact.com/factchecks/2017/feb/03/tom-mcclintock/americas-refugee-vetting-already-robust-not-haphaz/,2/3/2017 0:00,Tom McClintock,barely-true
Two Iraqis came here to this country were radicalized and they were the masterminds behind the Bowling Green massacre. … It didn't get covered,https://www.politifact.com/factchecks/2017/feb/03/kellyanne-conway/fact-checking-kellyanne-conways-bowling-green-mass/,2/3/2017 0:00,Kellyanne Conway,FALSE
"Says former President Barack Obama ""will be on new $1 dollar bill.""",https://www.politifact.com/factchecks/2017/feb/03/blog-posting/old-internet-claim-obama-will-be-new-1-bill-still-/,2/3/2017 0:00,Bloggers,pants-fire
"Obamacare is ""hurting people right now"" with premium increases of up to 116 percent.",https://www.politifact.com/factchecks/2017/feb/03/paul-ryan/testing-paul-ryan-claim-obamacare-premium-increase/,2/3/2017 0:00,Paul Ryan,mostly-true
This is longest that the nation has gone without a secretary of the Treasury at least in modern times. If it's not the longest it's darn close to it.,https://www.politifact.com/factchecks/2017/feb/02/kellyanne-conway/longest-united-states-has-gone-without-secretary-t/,2/2/2017 0:00,Kellyanne Conway,FALSE
About three-quarters of (Syrian refugees) are women and children. A full third of them are kids under 12 years old.,https://www.politifact.com/factchecks/2017/feb/02/keith-ellison/rep-keith-ellison-correct-demographic-overview-syr/,2/2/2017 0:00,Keith Ellison,TRUE
In Florida 70 percent of the people here illegally came on an airplane. They overstayed a visa.,https://www.politifact.com/factchecks/2017/feb/02/marco-rubio/marco-rubio-says-majority-florida-undocumented-imm/,2/2/2017 0:00,Marco Rubio,mostly-true
